192gms,,557gms,,1138gms,,2269gms,
X,Y,X,Y,X,Y,X,Y
7.6237277209674295,2.4455107835722933,7.63871143483862,0.8144362463312942,7.779949024883952,0.40399170794528283,7.905050661239641,0.1959345159539594
7.680754222740428,2.460510108311748,7.695779656249107,0.814666819399505,7.837035277663188,0.3978391764776168,7.962113932862631,0.1979173137967245
7.737780370957176,2.4756345919636713,7.752847170547095,0.8151477102926519,7.8940858212611795,0.4043276951692354,8.019183568498118,0.19764725121506244
7.794804044280174,2.491635188002872,7.809865186970096,0.8331508489313428,7.951131061515423,0.4126935975478774,8.076252497021105,0.19762750645833638
7.851822060703177,2.509638326641563,7.866920326799337,0.8380123017608763,8.00820741471966,0.41004551562932035,8.133303747731599,0.2038657073250194
7.908854572932424,2.5225099498690593,7.923996680003573,0.8353642198423188,8.065241694730155,0.42229134429447557,8.19036383734834,0.20697493537999812
7.965917844555412,2.5244927477118244,7.981097782145302,0.823955014050989,8.122350575109383,0.40812864242884617,8.247439836996325,0.20445201237390886
8.02295742790966,2.5348611926899567,8.038128173037052,0.8375775907532943,8.179411725394875,0.4108623937464202,8.30451725086931,0.2014284537179467
8.079981808345156,2.550611470904221,8.095196040891288,0.8379333227339734,8.236479239692862,0.4113432846395675,8.361553652217307,0.21292332890829302
8.137011492124405,2.564484365431462,8.152224310445536,0.8523068529110871,8.293483467422117,0.43422762086451705,8.418609145602797,0.21765962282535778
8.194032336997406,2.5814862327704082,8.209256115562283,0.8654287939635195,8.350502898070115,0.45173012385333555,8.475697166163279,0.21088129679535061
8.251048939195407,2.599990007058972,8.26632504408527,0.8654090492067938,8.407587383068098,0.4462033869480102,8.532763619792519,0.21173766442590258
8.308109735924646,2.6028489172890144,8.323386547927011,0.8680176416119001,8.46464252289734,0.45106483977754275,8.589824416521758,0.21459657465594484
8.365119620553898,2.623730710914473,8.38040385723751,0.8862710980755271,8.521696248501584,0.45642692825694864,8.646899355500995,0.21244912838725982
8.422152839895645,2.636352016317033,8.4374657146355,0.8887545315681651,8.578765177024572,0.456407183500223,8.703961212898985,0.2149325618798974
8.479187473462392,2.64847268606972,8.494534643158488,0.8887347868114395,8.63583410554756,0.4563874387434974,8.761012817165724,0.2210456038341122
8.536246502410382,2.651957390862103,8.551603571681479,0.8887150420547134,8.692903034070547,0.45636769398677135,8.818092705932461,0.21714593279087335
8.593279721752129,2.664578696264663,8.608672500204467,0.8886952972979878,8.749992468856028,0.4490887323068917,8.875150320655454,0.22113127323312876
8.65033698291887,2.668689195619387,8.665741075171205,0.88880071145373,8.807044073122771,0.455201774261107,8.932222077628438,0.22011025717665822
8.707346160435623,2.6898213070697823,8.722763334269203,0.9053019431428035,8.86410981963951,0.45630845971659406,8.989296663051427,0.21808796982044099
8.764365591083624,2.707323810058601,8.779809281635945,0.9134175276965086,8.921178748162497,0.45628871495986845,9.046369834249411,0.21656631811409754
8.821382546837874,2.7257024254346964,8.836914980008924,0.9003812560430928,8.978247676685484,0.45626897020314283,9.103426034747404,0.22105229420622585
8.878444404235864,2.728185858927334,8.89396198804442,0.9081213638593941,9.035316605208472,0.4562492254464168,9.160487892145394,0.22353572769886387
8.93548257336511,2.7390549395553396,8.951016067204911,0.9133582934263313,9.092373159262714,0.4606100426260773,9.217554699330883,0.22426693641694673
8.992527460063105,2.7475460008464494,9.008075803265399,0.9165926803937783,9.149425117085705,0.4665979256678239,9.274602768035123,0.2316315674958438
9.049542294479856,2.7666755696973544,9.065083566557153,0.9382254274940465,9.206519855214939,0.45744158030092175,9.331693970601858,0.2237268112536226
9.106577988715351,2.7784207627126367,9.122145070398894,0.9408340198991523,9.263576055712928,0.46192755639305005,9.388763606237344,0.22345674867196053
9.16364019966959,2.780779037292806,9.179213998921881,0.9408142751424267,9.320615992623424,0.47217084245871455,9.445832534760331,0.2234370039152349
9.220665640773841,2.7961538387696656,9.236282927444869,0.940794530385701,9.377632594821424,0.4906746167472784,9.50289828127707,0.2245436893707229
9.277691081878089,2.811528640246525,9.293351855967856,0.9407747856289754,9.434693745106912,0.493408368064852,9.559939985968818,0.23416118087404625
9.334712987419838,2.8281550308480665,9.350420784490844,0.9407550408722494,9.491749592048656,0.498019503069449,9.617006086041805,0.235142707417066
9.391777673267828,2.8296371930409587,9.407483349001332,0.9429881565399509,9.548855997534133,0.48473291359109716,9.674102591952284,0.22536056748782274
9.448821145740823,2.8386288899819414,9.464521164574329,0.9539823960804243,9.605908662469627,0.49047047880790684,9.731177177375272,0.2233382801316064
9.505869568001312,2.84586836214837,9.52162297382856,0.9423228724641581,9.662956731173868,0.49783510988680346,9.788242216779508,0.22469528341203038
9.562899251780564,2.8597412566756115,9.57864134380781,0.9602008521903813,9.72001151744686,0.5028217216288051,9.845281800133755,0.2350637283901631
9.61993600668481,2.871110972953489,9.6357032012058,0.9626842856830193,9.777080445969847,0.5028019768720795,9.902348960875493,0.23566977819577817
9.676997510526547,2.8737195653585954,9.692772129728787,0.9626645409262933,9.834149374492835,0.5027822321153534,9.95941788939848,0.2356500334390521
